STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA12,Euro area - 12 countries (2001-2006),2023,,42950,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA12,Euro area - 12 countries (2001-2006),2024,,44400,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA19,Euro area - 19 countries  (2015-2022),2015,,31400,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA19,Euro area - 19 countries  (2015-2022),2016,,32170,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA19,Euro area - 19 countries  (2015-2022),2017,,33320,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA19,Euro area - 19 countries  (2015-2022),2018,,34350,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA19,Euro area - 19 countries  (2015-2022),2019,,35410,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA19,Euro area - 19 countries  (2015-2022),2020,,33840,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA19,Euro area - 19 countries  (2015-2022),2021,,36750,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA19,Euro area - 19 countries  (2015-2022),2022,,39850,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA19,Euro area - 19 countries  (2015-2022),2023,,42190,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA19,Euro area - 19 countries  (2015-2022),2024,,43640,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA20,Euro area – 20 countries (2023-2025),2015,,31160,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA20,Euro area – 20 countries (2023-2025),2016,,31920,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA20,Euro area – 20 countries (2023-2025),2017,,33080,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA20,Euro area – 20 countries (2023-2025),2018,,34110,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA20,Euro area – 20 countries (2023-2025),2019,,35160,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA20,Euro area – 20 countries (2023-2025),2020,,33610,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA20,Euro area – 20 countries (2023-2025),2021,,36500,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA20,Euro area – 20 countries (2023-2025),2022,,39610,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA20,Euro area – 20 countries (2023-2025),2023,,41950,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EA20,Euro area – 20 countries (2023-2025),2024,,43400,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EE,Estonia,2015,,16000,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EE,Estonia,2016,,16860,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EE,Estonia,2017,,18480,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EE,Estonia,2018,,20040,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EE,Estonia,2019,,21490,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EE,Estonia,2020,,20960,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EE,Estonia,2021,,23650,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EE,Estonia,2022,,27260,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EE,Estonia,2023,,28080,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EE,Estonia,2024,,28990,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EL,Greece,2015,,16210,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EL,Greece,2016,,16190,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EL,Greece,2017,,16490,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EL,Greece,2018,,16830,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EL,Greece,2019,,17270,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EL,Greece,2020,,15660,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EL,Greece,2021,,17350,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EL,Greece,2022,,19570,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EL,Greece,2023,,21300,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EL,Greece,2024,,22480,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,ES,Spain,2015,,23440,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,ES,Spain,2016,,24190,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,ES,Spain,2017,,25160,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,ES,Spain,2018,,25950,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,ES,Spain,2019,,26620,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,ES,Spain,2020,,23850,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,ES,Spain,2021,,26090,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,ES,Spain,2022,,28790,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,ES,Spain,2023,,30980,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,ES,Spain,2024,,32630,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EU27_2020,European Union - 27 countries (from 2020),2015,,27800,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EU27_2020,European Union - 27 countries (from 2020),2016,,28490,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EU27_2020,European Union - 27 countries (from 2020),2017,,29650,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EU27_2020,European Union - 27 countries (from 2020),2018,,30640,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EU27_2020,European Union - 27 countries (from 2020),2019,,31700,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EU27_2020,European Union - 27 countries (from 2020),2020,,30510,,b,break in time series,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EU27_2020,European Union - 27 countries (from 2020),2021,,33260,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EU27_2020,European Union - 27 countries (from 2020),2022,,36140,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EU27_2020,European Union - 27 countries (from 2020),2023,,38380,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,EU27_2020,European Union - 27 countries (from 2020),2024,,39950,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,FI,Finland,2015,,38350,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,FI,Finland,2016,,39250,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,FI,Finland,2017,,40790,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,FI,Finland,2018,,42040,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,FI,Finland,2019,,43200,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,FI,Finland,2020,,42740,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,FI,Finland,2021,,44890,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,FI,Finland,2022,,47890,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,FI,Finland,2023,,48950,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,FI,Finland,2024,,49100,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,FR,France,2015,,33200,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,FR,France,2016,,33530,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,FR,France,2017,,34290,,,,,
dataflow,ESTAT:NAMA_10_PC$DEFAULTVIEW(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CP_EUR_HAB,"Current prices, euro per capita",B1GQ,Gross domestic product at market prices,FR,France,2018,,35080,,,,,
